"date_id","이전블록이름","블록이름","호출수"
"2021-05-12","","폴백 블록","2"
"2021-05-12","","도움말","2"
"2021-05-12","식당 확인","식당 확인","2"
"2021-05-12","식단 등록-중식","식단 등록-석식","2"
"2021-05-12","폴백 블록","도움말","2"
"2021-05-12","셔틀","추천","2"
"2021-05-13","","학식","156"
"2021-05-13","도움말","학식","70"
"2021-05-13","","도움말","41"
"2021-05-13","","학식","22"
"2021-05-13","학식","도움말","22"
"2021-05-13","","도움말","17"
"2021-05-13","학식","학식","14"
"2021-05-13","피드백 관리","피드백 관리","6"
"2021-05-13","폴백 블록","학식","6"
"2021-05-13","","셔틀","5"
"2021-05-13","","웰컴 블록","4"
"2021-05-13","웰컴 블록","학식","4"
"2021-05-13","","폴백 블록","4"
"2021-05-13","","셔틀","3"
"2021-05-13","학식","폴백 블록","3"
"2021-05-13","","피드백 관리","2"
"2021-05-13","도움말","셔틀","2"
"2021-05-13","","피드백 관리","2"
"2021-05-13","스킬 테스트","폴백 블록","2"
"2021-05-14","","학식","93"
"2021-05-14","도움말","학식","54"
"2021-05-14","","도움말","28"
"2021-05-14","학식","도움말","19"
"2021-05-14","","도움말","17"
"2021-05-14","","학식","16"
"2021-05-14","학식","학식","8"
"2021-05-14","폴백 블록","학식","7"
"2021-05-14","","폴백 블록","6"
"2021-05-14","","웰컴 블록","6"
"2021-05-14","피드백","피드백","4"
"2021-05-14","","셔틀","3"
"2021-05-14","피드백 관리","피드백 관리","3"
"2021-05-14","학식","폴백 블록","3"
"2021-05-14","스킬 테스트","스킬 테스트","3"
"2021-05-14","폴백 블록","폴백 블록","3"
"2021-05-14","도움말","피드백","3"
"2021-05-14","학식","날씨","2"
"2021-05-14","","추천","2"
"2021-05-14","도움말","날씨","2"
"2021-05-14","웰컴 블록","학식","2"
"2021-05-14","웰컴 블록","셔틀","2"
"2021-05-15","","학식","11"
"2021-05-15","도움말","학식","5"
"2021-05-15","","도움말","5"
"2021-05-15","폴백 블록","폴백 블록","2"
"2021-05-15","학식","도움말","2"
"2021-05-15","","날씨","2"
"2021-05-15","","셔틀","2"
"2021-05-16","","학식","4"
"2021-05-16","도움말","학식","2"
"2021-05-16","","도움말","2"
"2021-05-17","","학식","130"
"2021-05-17","도움말","학식","49"
"2021-05-17","","도움말","34"
"2021-05-17","","학식","12"
"2021-05-17","학식","도움말","11"
"2021-05-17","","도움말","6"
"2021-05-17","학식","학식","5"
"2021-05-17","폴백 블록","학식","4"
"2021-05-17","","폴백 블록","3"
"2021-05-17","","셔틀","3"
"2021-05-17","","웰컴 블록","2"
"2021-05-17","","날씨","2"
"2021-05-17","학식","폴백 블록","2"
"2021-05-17","","셔틀","2"
"2021-05-17","피드백 관리","피드백 관리","2"
"2021-05-17","웰컴 블록","학식","2"
"2021-05-18","","학식","149"
"2021-05-18","도움말","학식","53"
"2021-05-18","","도움말","38"
"2021-05-18","","학식","15"
"2021-05-18","학식","도움말","10"
"2021-05-18","","도움말","8"
"2021-05-18","","폴백 블록","7"
"2021-05-18","폴백 블록","학식","6"
"2021-05-18","학식","학식","6"
"2021-05-18","웰컴 블록","학식","4"
"2021-05-18","","웰컴 블록","4"
"2021-05-18","폴백 블록","폴백 블록","3"
"2021-05-18","","날씨","2"
"2021-05-18","학식","날씨","2"
"2021-05-19","","학식","52"
"2021-05-19","도움말","학식","29"
"2021-05-19","","도움말","17"
"2021-05-19","","도움말","9"
"2021-05-19","학식","도움말","6"
"2021-05-19","","학식","6"
"2021-05-19","학식","학식","4"
"2021-05-19","폴백 블록","학식","4"
"2021-05-19","","웰컴 블록","2"
"2021-05-19","","폴백 블록","2"
"2021-05-19","","셔틀","2"
"2021-05-19","학식","폴백 블록","2"
"2021-05-20","","학식","135"
"2021-05-20","도움말","학식","41"
"2021-05-20","","도움말","35"
"2021-05-20","","학식","11"
"2021-05-20","학식","도움말","6"
"2021-05-20","","도움말","5"
"2021-05-20","","웰컴 블록","4"
"2021-05-20","웰컴 블록","학식","4"
"2021-05-20","폴백 블록","학식","4"
"2021-05-20","","폴백 블록","3"
"2021-05-20","학식","학식","3"
"2021-05-20","","날씨","2"
"2021-05-20","","셔틀","2"
"2021-05-21","","학식","114"
"2021-05-21","도움말","학식","51"
"2021-05-21","","웰컴 블록","49"
"2021-05-21","","도움말","38"
"2021-05-21","학식","도움말","27"
"2021-05-21","웰컴 블록","학식","17"
"2021-05-21","","학식","11"
"2021-05-21","도움말","셔틀","11"
"2021-05-21","도움말","지하철 도착 정보","10"
"2021-05-21","도움말","교내공지","9"
"2021-05-21","추천","도움말","9"
"2021-05-21","지하철 도착 정보","도움말","8"
"2021-05-21","웰컴 블록","셔틀","8"
"2021-05-21","스킬 테스트","스킬 테스트","7"
"2021-05-21","학식","학식","7"
"2021-05-21","날씨","도움말","6"
"2021-05-21","도움말","추천","6"
"2021-05-21","폴백 블록","학식","6"
"2021-05-21","도움말","코로나 확진자 수","6"
"2021-05-21","","도움말","6"
"2021-05-21","도움말","날씨","6"
"2021-05-21","학식","날씨","6"
"2021-05-21","학식","폴백 블록","5"
"2021-05-21","","지하철 도착 정보","4"
"2021-05-21","","폴백 블록","4"
"2021-05-21","도움말","번호","4"
"2021-05-21","셔틀","도움말","4"
"2021-05-21","셔틀","추천","4"
"2021-05-21","교내공지","도움말","4"
"2021-05-21","피드백 관리","피드백 관리","4"
"2021-05-21","웰컴 블록","날씨","4"
"2021-05-21","웰컴 블록","후원","3"
"2021-05-21","학식","추천","3"
"2021-05-21","셔틀","지하철 도착 정보","3"
"2021-05-21","피드백","피드백","3"
"2021-05-21","날씨","셔틀","3"
"2021-05-21","폴백 블록","도움말","3"
"2021-05-21","시설","도움말","3"
"2021-05-21","도움말","교내공지","2"
"2021-05-21","지하철 도착 정보","지하철 도착 정보","2"
"2021-05-21","막차","도움말","2"
"2021-05-21","교내공지","교내공지","2"
"2021-05-21","웰컴 블록","지하철 도착 정보","2"
"2021-05-21","도움말","피드백","2"
"2021-05-21","번호","시설","2"
"2021-05-21","코로나 확진자 수","시설","2"
"2021-05-21","웰컴 블록","추천","2"
"2021-05-21","","셔틀","2"
"2021-05-21","셔틀","폴백 블록","2"
"2021-05-21","추천","지하철 도착 정보","2"
"2021-05-21","","지하철 도착 정보","2"
"2021-05-21","교내공지","코로나 확진자 수","2"
"2021-05-21","후원","도움말","2"
"2021-05-21","도움말","막차","2"
"2021-05-21","","지하철 도착 정보","2"
"2021-05-21","막차","지하철 도착 정보","2"
"2021-05-21","웰컴 블록","막차","2"
"2021-05-21","도움말","후원","2"
"2021-05-22","도움말","학식","19"
"2021-05-22","","학식","15"
"2021-05-22","","도움말","12"
"2021-05-22","","웰컴 블록","12"
"2021-05-22","학식","도움말","9"
"2021-05-22","피드백 관리","피드백 관리","8"
"2021-05-22","학식","학식","6"
"2021-05-22","도움말","셔틀","5"
"2021-05-22","","셔틀","5"
"2021-05-22","날씨","도움말","4"
"2021-05-22","웰컴 블록","셔틀","3"
"2021-05-22","","학식","2"
"2021-05-22","셔틀","폴백 블록","2"
"2021-05-22","막차","도움말","2"
"2021-05-22","학식","셔틀","2"
"2021-05-22","","도움말","2"
"2021-05-22","폴백 블록","막차","2"
"2021-05-22","학식","날씨","2"
"2021-05-22","도움말","날씨","2"
"2021-05-22","도움말","번호","2"
"2021-05-22","도움말","지하철 도착 정보","2"
"2021-05-23","","학식","7"
"2021-05-23","","웰컴 블록","5"
"2021-05-23","도움말","학식","4"
"2021-05-23","","도움말","3"
"2021-05-23","도움말","추천","2"
"2021-05-23","웰컴 블록","셔틀","2"
"2021-05-23","","셔틀","2"
"2021-05-23","학식","도움말","2"
"2021-05-23","","코로나 확진자 수","2"
"2021-05-23","도움말","코로나 확진자 수","2"
"2021-05-23","웰컴 블록","학식","2"
"2021-05-24","","학식","152"
"2021-05-24","도움말","학식","58"
"2021-05-24","","도움말","45"
"2021-05-24","","학식","24"
"2021-05-24","학식","도움말","13"
"2021-05-24","폴백 블록","폴백 블록","9"
"2021-05-24","","웰컴 블록","9"
"2021-05-24","","도움말","8"
"2021-05-24","학식","학식","7"
"2021-05-24","","셔틀","5"
"2021-05-24","폴백 블록","학식","4"
"2021-05-24","","폴백 블록","3"
"2021-05-24","학식","폴백 블록","3"
"2021-05-24","웰컴 블록","학식","3"
"2021-05-24","피드백","피드백","3"
"2021-05-24","","폴백 블록","2"
"2021-05-24","웰컴 블록","셔틀","2"
"2021-05-24","웰컴 블록","폴백 블록","2"
"2021-05-24","학식","셔틀","2"
"2021-05-24","도움말","셔틀","2"
"2021-05-24","","날씨","2"
"2021-05-24","날씨","도움말","2"
"2021-05-24","도움말","추천","2"
"2021-05-25","","학식","161"
"2021-05-25","도움말","학식","54"
"2021-05-25","","도움말","45"
"2021-05-25","학식","도움말","14"
"2021-05-25","폴백 블록","학식","11"
"2021-05-25","","웰컴 블록","11"
"2021-05-25","","폴백 블록","10"
"2021-05-25","","학식","9"
"2021-05-25","학식","학식","9"
"2021-05-25","웰컴 블록","학식","9"
"2021-05-25","","도움말","6"
"2021-05-25","피드백 관리","피드백 관리","4"
"2021-05-25","도움말","날씨","3"
"2021-05-25","학식","셔틀","3"
"2021-05-25","폴백 블록","시설","3"
"2021-05-25","폴백 블록","폴백 블록","2"
"2021-05-25","","폴백 블록","2"
"2021-05-25","학식","날씨","2"
"2021-05-25","도움말","셔틀","2"
"2021-05-25","","셔틀","2"
"2021-05-25","시설","폴백 블록","2"
"2021-05-25","","셔틀","2"
"2021-05-25","학식","피드백 관리","2"
"2021-05-25","식당 확인","식당 확인","2"
"2021-05-25","도움말","추천","2"
"2021-05-26","","학식","177"
"2021-05-26","도움말","학식","54"
"2021-05-26","","도움말","35"
"2021-05-26","","학식","23"
"2021-05-26","학식","도움말","15"
"2021-05-26","","폴백 블록","11"
"2021-05-26","폴백 블록","학식","10"
"2021-05-26","","도움말","9"
"2021-05-26","","웰컴 블록","7"
"2021-05-26","학식","학식","7"
"2021-05-26","웰컴 블록","학식","4"
"2021-05-26","학식","폴백 블록","3"
"2021-05-26","폴백 블록","시설","2"
"2021-05-26","도움말","추천","2"
"2021-05-26","웰컴 블록","폴백 블록","2"
"2021-05-26","","날씨","2"
"2021-05-27","","학식","160"
"2021-05-27","도움말","학식","63"
"2021-05-27","","도움말","53"
"2021-05-27","","학식","10"
"2021-05-27","학식","도움말","9"
"2021-05-27","폴백 블록","학식","8"
"2021-05-27","학식","학식","8"
"2021-05-27","","도움말","7"
"2021-05-27","","폴백 블록","6"
"2021-05-27","도움말","날씨","4"
"2021-05-27","","웰컴 블록","4"
"2021-05-27","학식","날씨","3"
"2021-05-27","","셔틀","3"
"2021-05-27","웰컴 블록","학식","3"
"2021-05-27","도움말","추천","2"
"2021-05-27","도움말","도움말","2"
"2021-05-27","추천","학식","2"
"2021-05-27","날씨","도움말","2"
"2021-05-27","날씨","날씨","2"
"2021-05-28","","학식","128"
"2021-05-28","도움말","학식","61"
"2021-05-28","","도움말","32"
"2021-05-28","학식","도움말","23"
"2021-05-28","","학식","18"
"2021-05-28","","도움말","16"
"2021-05-28","폴백 블록","학식","12"
"2021-05-28","학식","학식","11"
"2021-05-28","","웰컴 블록","7"
"2021-05-28","날짜 입력","날짜 입력","7"
"2021-05-28","","폴백 블록","7"
"2021-05-28","학식","폴백 블록","6"
"2021-05-28","식단 등록-석식","식단 등록-석식","5"
"2021-05-28","","셔틀","5"
"2021-05-28","식단 등록-중식","식단 등록-중식","5"
"2021-05-28","도움말","셔틀","5"
"2021-05-28","식단 등록-중식","식단 등록-석식","5"
"2021-05-28","식당 확인","식단 등록-중식","5"
"2021-05-28","식단 등록-석식","날짜 입력","5"
"2021-05-28","식당 확인","식당 확인","5"
"2021-05-28","웰컴 블록","학식","4"
"2021-05-28","피드백 관리","피드백 관리","3"
"2021-05-28","학식","날씨","3"
"2021-05-28","도움말","후원","2"
"2021-05-28","도움말","식당 확인","2"
"2021-05-28","날짜 입력","학식","2"
"2021-05-28","","학식","2"
"2021-05-28","셔틀","학식","2"
"2021-05-28","학식","셔틀","2"
"2021-05-28","날짜 입력","도움말","2"
"2021-05-28","날씨","도움말","2"
"2021-05-29","","학식","11"
"2021-05-29","도움말","학식","10"
"2021-05-29","","도움말","8"
"2021-05-29","도움말","추천","4"
"2021-05-29","학식","도움말","3"
"2021-05-29","","셔틀","3"
"2021-05-29","피드백 관리","피드백 관리","2"
"2021-05-29","도움말","셔틀","2"
"2021-05-29","셔틀","도움말","2"
"2021-05-29","도움말","지하철 도착 정보","2"
"2021-05-29","","웰컴 블록","2"
"2021-05-29","","도움말","2"
"2021-05-29","","폴백 블록","2"
"2021-05-29","지하철 도착 정보","도움말","2"
"2021-05-30","","학식","8"
"2021-05-30","도움말","학식","2"
"2021-05-30","","도움말","2"
"2021-05-30","","날씨","2"
"2021-05-30","학식","도움말","2"
"2021-05-30","","웰컴 블록","2"
"2021-05-30","학식","셔틀","2"
